,MODEL_NAME,DT_MEASURE,dt_workday,rod_dia1_diam,rod_dia1_cirlty,rod_dia1_perp,rod_dia1_cylcty,rod_dia2_y,rod_dia2_x,rod_dia2_diam,rod_dia2_dist,rod_bhpl_y,rod_bhpl_z,rod_bhpl_diam,rod_bhpr_z,rod_bhpr_diam,rod_bhpr_y,rod_bhpr_dist,rod_lr_symm,rod_cap_hl,rod_cap_hr,rod_phpl_y1,rod_phpl_z1,rod_phpl_y2,rod_phpl_z2,rod_phpl_diam,rod_phpr_y1,rod_phpr_z1,rod_phpr_y2,rod_phpr_z2,rod_phpr_diam,cap_dia2_y,cap_dia2_z,cap_dia2_x,cap_dia2_diam,cap_bhpr_y,cap_bhpr_z,cap_bhpr_diam,cap_bhpr_perp,cap_bhpl_z,cap_bhpl_y,cap_bhpl_diam,cap_bhpl_perp,cap_lr_symm,cap_phpr_y1,cap_phpr_z1,cap_phpr_y2,cap_phpr_z2,cap_phpr_diam,cap_phpl_y1,cap_phpl_z1,cap_phpl_y2,cap_phpl_z2,cap_phpl_diam,cap_rod_hl,cap_rod_hr,test_result
167,263,2022-05-16 14:54:00,2022-05-16 00:00:00,47.0024,0.0253,0.0056,0.0254,59.558,200.761,74.3154,231.8188,12.5688,-20.324,12.6097,-20.4004,12.5838,94.0244,0.0,0.0229,199.0201,199.0249,12.6169,-33.3514,0.0481,13.0274,5.9958,94.0126,26.002,0.0363,13.051,5.9874,-59.6081,0,33.9566,74.311,-12.571,-20.3885,14.5099,0.0,-20.4121,94.0133,14.5127,0.0,0.0304,-12.5719,-33.3933,0.0009,13.0048,5.9947,94.0233,25.9922,0.011,13.0109,5.9936,35.957,35.9304,NG
168,263,2022-05-16 21:15:00,2022-05-16 00:00:00,47.0138,0.0025,0.0026,0.0035,59.5663,200.8196,74.3412,231.8865,12.5892,-20.3513,12.6356,-20.3422,12.6186,93.9827,0.0,0.0142,199.0618,199.1315,12.6267,-33.3898,0.0375,13.0385,5.992,93.9924,26.0338,0.0472,12.9862,5.9952,-59.5942,0,33.9799,74.312,-12.6164,-20.4427,14.5246,0.0,-20.4282,93.9951,14.5232,0.0,0.0197,-12.5967,-33.4226,0.0197,12.9799,5.9853,94.0193,25.9893,0.0046,12.9949,5.9835,35.9394,35.9422,NG
169,263,2022-05-16 21:27:00,2022-05-16 00:00:00,47.0143,0.0028,0.0064,0.0146,59.6132,200.8398,74.3217,231.9098,12.5716,-20.351,12.6182,-20.3538,12.6018,94.0112,0.0,0.036,199.0471,199.0981,12.6368,-33.3377,0.0652,12.9867,5.9883,94.0024,26.0116,0.0564,13.0277,6.0065,-59.6065,0,33.9758,74.2932,-12.6018,-20.4009,14.5213,0.0,-20.3968,94.0087,14.5044,0.0,0.0004,-12.6022,-33.3914,0.0004,12.9905,5.9784,94.024,26.0035,0.0157,13.0089,5.9751,35.9503,35.9427,NG
170,263,2022-05-16 21:36:00,2022-05-16 00:00:00,47.0086,0.0165,0.0045,0.0165,59.5841,200.7841,74.3122,231.8455,12.6186,-20.2861,12.6199,-20.3836,12.5998,93.9971,0.0,0.033,199.0732,199.1021,12.6715,-33.3467,0.053,13.0606,5.985,94.0092,25.9995,0.0651,13.0364,5.9927,-59.6075,0,33.9209,74.2882,-12.5757,-20.435,14.526,0.0,-20.4137,93.9964,14.5227,0.0,0.0337,-12.5657,-33.4282,0.01,12.9931,5.9821,94.0176,25.9955,0.0113,12.9811,5.9779,35.9932,35.9615,NG
171,263,2022-05-16 22:14:00,2022-05-16 00:00:00,47.0102,0.0154,0.0099,0.0159,59.5956,200.8903,74.3142,231.9681,12.5533,-20.2857,12.6216,-20.2667,12.6057,94.007,0.0,0.0388,199.1059,199.1409,12.6334,-33.3756,0.0801,13.0899,5.9812,93.9987,26.0053,0.0718,12.8964,5.9945,-59.5905,0,34.0078,74.2859,-12.6087,-20.4188,14.5292,0.0,-20.375,94.0014,14.5285,0.0,0.0189,-12.5913,-33.3911,0.0173,12.9723,5.9862,94.0155,25.9973,0.0033,12.9812,5.9832,35.969,35.9382,NG
172,263,2022-05-17 01:30:00,2022-05-17 00:00:00,47.0051,0.0129,0.0095,0.0148,59.5831,200.7993,74.3136,231.863,12.6251,-20.3842,12.6309,-20.3943,12.6271,93.9706,0.0,0.0272,199.0296,199.0968,12.6306,-33.4095,0.0055,13.0252,5.9896,94.0194,26.0119,0.0543,12.9967,5.9921,-59.6152,0,33.9832,74.2913,-12.6596,-20.4404,14.4835,0.0,-20.421,93.9657,14.4858,0.0,0.0273,-12.607,-33.406,0.0527,12.9657,5.9959,94.0172,25.9872,0.0012,13.0021,5.9923,35.9397,35.9464,NG
173,263,2022-05-17 01:42:00,2022-05-17 00:00:00,47.0046,0.0138,0.0012,0.0149,59.6202,200.8459,74.3199,231.9169,12.5706,-20.3456,12.6146,-20.3771,12.5898,94.0151,0.0,0.042,199.0332,199.0944,12.6254,-33.3257,0.0547,12.9801,5.9983,94.0217,26.0087,0.0613,13.0601,5.9982,-59.6119,0,33.9788,74.2925,-12.6146,-20.3717,14.4863,0.0,-20.4212,94.0019,14.485,0.0,0.0036,-12.6062,-33.3805,0.0084,13.0087,5.998,94.0139,25.9815,0.0036,13.0223,5.9969,35.9381,35.9434,NG
174,263,2022-05-17 01:50:00,2022-05-17 00:00:00,47.0062,0.013,0.0023,0.0139,59.5954,200.7663,74.3067,231.8249,12.6236,-20.3119,12.6193,-20.4013,12.6018,94.0077,0.0,0.032,199.059,199.1036,12.6538,-33.3605,0.0302,13.0486,6.001,94.0097,26.0022,0.0323,13.043,5.9958,-59.6125,0,33.9383,74.2827,-12.588,-20.398,14.4859,0.0,-20.4005,93.9947,14.4863,0.0,0.0271,-12.5859,-33.4138,0.0022,13.0159,6.0002,94.0069,25.993,0.01,12.9796,5.9995,35.9915,35.9688,NG
175,263,2022-05-17 01:58:00,2022-05-17 00:00:00,47.0053,0.0119,0.0083,0.0136,59.5894,200.924,74.2969,232.007,12.5586,-20.3053,12.6175,-20.2805,12.6018,94.0039,0.0,0.0288,198.9951,199.0154,12.6342,-33.3767,0.0756,13.0714,5.9994,94.0014,26.0101,0.073,12.9139,5.9994,-59.5901,0,33.9911,74.2788,-12.603,-20.3782,14.4842,0.0,-20.3406,93.9585,14.4854,0.0,0.0078,-12.5851,-33.3597,0.0179,12.9815,5.998,94.0207,25.9908,0.0443,12.9717,5.996,35.9654,35.9414,NG
176,263,2022-05-17 09:12:00,2022-05-17 00:00:00,47.0205,0.0021,0.0144,0.0035,59.6007,200.9066,74.3094,231.987,12.4891,-20.1963,12.6173,-20.173,12.5911,94.0006,0.0,0.1113,199.0164,199.0407,12.6192,-33.393,0.13,13.1968,5.9992,94.0234,26.0217,0.1529,12.8016,5.998,-59.6038,0,34.0386,74.2947,-12.61,-20.341,14.5005,0.0,-20.3242,93.9968,14.504,0.0,0.0046,-12.5976,-33.3643,0.0125,13.0233,5.9995,94.0192,25.9961,0.01,12.956,5.9991,35.9554,35.9344,NG
177,263,2022-05-17 09:34:00,2022-05-17 00:00:00,47.0183,0.0031,0.0064,0.0037,59.591,200.7936,74.3093,231.8565,12.5499,-20.2667,12.6239,-20.2564,12.6005,94.0113,0.0,0.0355,199.0449,199.0822,12.6417,-33.3502,0.0918,13.0835,5.9984,94.0116,26.0052,0.0921,12.9114,5.9936,-59.615,0,33.9682,74.2791,-12.5576,-20.5199,14.499,0.0,-20.382,94.042,14.4999,0.0,0.0365,-12.593,-33.4985,0.0354,12.9786,5.9946,94.0031,26.0858,0.0034,12.9693,5.997,36.0005,35.9666,NG
178,263,2022-05-17 09:42:00,2022-05-17 00:00:00,47.0131,0.011,0.0074,0.011,59.6156,200.8538,74.3069,231.926,12.5142,-20.2572,12.6119,-20.2778,12.5938,94.0122,0.0,0.0953,199.0402,199.0997,12.6186,-33.3597,0.1044,13.1025,5.9958,94.0203,26.0134,0.1125,12.9315,5.9963,-59.6235,0,33.9686,74.2723,-12.6438,-20.3942,14.4995,0.0,-20.423,94.0279,14.5011,0.0,0.0342,-12.619,-33.4019,0.0248,13.0077,5.9956,94.0175,25.9732,0.0352,12.9943,5.9939,35.9338,35.9321,NG
179,263,2022-05-17 09:47:00,2022-05-17 00:00:00,47.0185,0.0023,0.0011,0.0032,59.5603,200.8249,74.2899,231.8926,12.6462,-20.3679,12.6157,-20.35,12.5878,93.9759,0.0,0.0738,199.0358,199.1078,12.6146,-33.4904,0.0317,13.1225,5.9923,94.0077,26.0382,0.0002,12.8979,5.9945,-59.5987,0,33.9663,74.27,-12.5973,-20.5283,14.5022,0.0,-20.4091,94.042,14.5021,0.0,0.0197,-12.6061,-33.4916,0.0088,12.9633,5.9963,94.0113,26.0329,0.0219,12.9504,5.996,35.9313,35.9413,NG
180,263,2022-05-17 14:37:00,2022-05-17 00:00:00,47.0123,0.006,0.0044,0.0089,59.5863,200.7697,74.3294,231.8289,12.5614,-20.3125,12.6202,-20.3392,12.598,94.0156,0.0,0.0171,199.2089,199.2813,12.5982,-33.4035,0.0368,13.0911,6.0133,94.0196,26.0013,0.0407,12.937,5.9906,-59.6163,0,33.933,74.3064,-12.5663,-20.4601,14.525,0.0,-20.464,94.0089,14.5102,0.0,0.0456,-12.5537,-33.4679,0.0125,13.0079,5.9999,94.0393,25.9854,0.0179,12.9815,5.9888,36.0264,35.9859,NG
181,263,2022-05-17 15:26:00,2022-05-17 00:00:00,47.0127,0.0047,0.0043,0.0058,59.598,200.8441,74.3213,231.9148,12.5188,-20.3139,12.6133,-20.3052,12.5873,94.0019,0.0,0.0783,199.0299,199.0794,12.6259,-33.3801,0.1071,13.0662,5.9734,94.0172,26.0094,0.1224,12.9345,5.9721,-59.6144,0,33.9705,74.3043,-12.5858,-20.4577,14.4721,0.0,-20.4481,94.0338,14.4717,0.0,0.0117,-12.6013,-33.4516,0.0155,12.9939,5.9684,94.0246,25.9905,0.0063,12.9869,5.9683,35.9129,35.9153,NG
182,263,2022-05-17 15:30:00,2022-05-17 00:00:00,47.0169,0.0042,0.0028,0.0058,59.5622,200.8124,74.3215,231.8782,12.5938,-20.2958,12.6219,-20.3437,12.5929,94.0392,0.0,0.0512,198.9997,199.0606,12.6122,-33.4293,0.0184,13.1335,5.9729,94.0044,26.0193,0.0165,12.9336,5.9841,-59.5739,0,33.9947,74.3039,-12.5854,-20.4908,14.4895,0.0,-20.4192,94.0144,14.4918,0.0,0.0187,-12.6021,-33.4827,0.0167,12.992,5.9864,93.9969,26.0563,0.0007,12.9927,5.9853,35.9083,35.9048,NG
183,263,2022-05-17 15:34:00,2022-05-17 00:00:00,47.0151,0.0063,0.0058,0.0067,59.5749,200.8825,74.2985,231.9592,12.4842,-20.1859,12.608,-20.1886,12.5935,94.0279,0.0,0.0767,199.0195,199.0598,12.611,-33.3772,0.1268,13.1912,5.9883,94.0139,26.0018,0.1128,12.8132,5.9898,-59.5903,0,33.9938,74.2815,-12.5946,-20.4084,14.4922,0.0,-20.3793,94.0094,14.4907,0.0,0.009,-12.5862,-33.3917,0.0084,12.9834,5.9875,94.0194,25.9986,0.0017,12.9862,5.9892,35.9377,35.9114,NG
184,263,2022-05-17 15:58:00,2022-05-17 00:00:00,47.0177,0.0022,0.0058,0.0041,59.5634,200.7609,74.2912,231.8187,12.5662,-20.2438,12.6199,-20.2839,12.5991,93.9998,0.0,0.0026,199.0338,199.0639,12.6285,-33.3404,0.0623,13.0967,5.9874,94.0223,26.0078,0.0848,12.9512,5.9891,-59.5963,0,33.8959,74.2715,-12.5623,-20.4718,14.4935,0.0,-20.4141,94.0032,14.494,0.0,0.0325,-12.5574,-33.436,0.0049,12.9643,5.9915,94.018,26.004,0.01,12.9821,5.9885,35.9606,35.9335,NG
185,263,2022-05-17 20:43:00,2022-05-17 00:00:00,47.0163,0.0046,0.0033,0.0055,59.5823,200.8527,74.2961,231.9247,12.6104,-20.2354,12.6264,-20.2662,12.5942,94.016,0.0,0.0361,199.107,199.1861,12.6236,-33.3718,0.0132,13.1364,5.9981,94.0152,26.0046,0.0124,12.899,5.9983,-59.5992,0,33.9342,74.2584,-12.6129,-20.4366,14.5217,0.0,-20.4423,93.9883,14.5209,0.0,0.0078,-12.6058,-33.4197,0.0071,12.9832,5.9985,94.0198,25.9863,0.0244,13.0089,5.9975,35.9328,35.9375,NG
186,263,2022-05-17 21:13:00,2022-05-17 00:00:00,47.0164,0.0053,0.0071,0.0167,59.6382,200.859,74.3078,231.932,12.5539,-20.2475,12.6168,-20.2694,12.6008,93.9996,0.0,0.0845,199.0282,199.0719,12.6514,-33.331,0.0975,13.0835,6.0035,94.0144,26.0043,0.1123,12.9426,6.0023,-59.6258,0,33.948,74.2635,-12.6134,-20.407,14.5112,0.0,-20.4021,94.0304,14.5068,0.0,0.0028,-12.6284,-33.3931,0.015,12.986,5.9962,94.0036,25.9885,0.0118,12.9975,5.9986,35.9325,35.9336,NG
187,263,2022-05-17 21:17:00,2022-05-17 00:00:00,47.0114,0.0134,0.0053,0.0141,59.602,200.7826,74.2934,231.8438,12.6042,-20.2394,12.6247,-20.2919,12.6034,93.9709,0.0,0.0124,199.0452,199.065,12.6585,-33.3324,0.0544,13.093,5.9926,94.0341,26.0059,0.1176,12.9653,5.9973,-59.6164,0,33.9002,74.2562,-12.5851,-20.437,14.5146,0.0,-20.4206,94.0596,14.5166,0.0,0.0016,-12.5851,-33.4305,0.0,12.9935,5.9929,94.022,25.9944,0.0375,12.9845,5.9934,35.9868,35.9597,NG
188,263,2022-05-17 21:22:00,2022-05-17 00:00:00,47.0101,0.0154,0.0024,0.0158,59.6082,200.9535,74.2959,232.0411,12.5371,-20.213,12.6188,-20.1875,12.5971,93.9626,0.0,0.0898,199.003,199.0151,12.6499,-33.3795,0.1128,13.1665,5.9968,94.0139,26.0163,0.1641,12.8243,5.9955,-59.6074,0,33.9858,74.2467,-12.5835,-20.3907,14.5136,0.0,-20.3366,94.0409,14.514,0.0,0.0034,-12.6061,-33.3863,0.0226,12.9956,5.9922,94.0148,26.0101,0.0036,12.9604,5.9951,35.9606,35.9329,NG
189,263,2022-05-18 01:42:00,2022-05-18 00:00:00,47.0169,0.0132,0.0045,0.0155,59.5959,200.8448,74.3145,231.9156,12.6842,-20.2651,12.6325,-20.2865,12.6016,93.9831,0.0,0.0799,198.9743,199.0045,12.6432,-33.3912,0.0409,13.1261,5.9944,94.0074,26.0038,0.0167,12.8991,5.993,-59.6008,0,33.9725,74.2852,-12.6082,-20.4644,14.5153,0.0,-20.4197,94.037,14.51,0.0,0.0259,-12.6073,-33.4182,0.0009,12.9538,5.9966,94.0127,25.9793,0.0253,12.9808,5.9936,35.9371,35.9456,NG
190,263,2022-05-18 01:50:00,2022-05-18 00:00:00,47.0181,0.0123,0.0096,0.0137,59.6352,200.839,74.3176,231.9089,12.5441,-20.2597,12.6172,-20.2709,12.5993,94.0039,0.0,0.0891,199.0028,199.0692,12.6448,-33.3298,0.1007,13.0701,5.9927,94.0066,26.0035,0.1035,12.9445,5.9974,-59.6251,0,33.9738,74.2898,-12.6209,-20.3884,14.5135,0.0,-20.3985,94.0325,14.5162,0.0,0.0121,-12.6258,-33.39,0.0049,13.0016,5.992,94.0128,25.985,0.0148,12.9934,5.9941,35.9363,35.9377,NG
191,263,2022-05-18 01:58:00,2022-05-18 00:00:00,47.0179,0.0133,0.0043,0.0155,59.6088,200.7932,74.3106,231.856,12.5962,-20.2105,12.626,-20.3047,12.5962,93.9888,0.0,0.0183,199.0512,199.0925,12.6667,-33.3369,0.0705,13.1263,5.9893,94.0207,25.9872,0.1024,12.9551,5.9925,-59.6213,0,33.9324,74.2883,-12.5941,-20.4318,14.5169,0.0,-20.426,94.0063,14.5151,0.0,0.0241,-12.5898,-33.4192,0.0043,12.9874,5.9865,94.0095,25.983,0.001,12.9897,5.9945,35.9854,35.9621,NG
192,263,2022-05-18 02:06:00,2022-05-18 00:00:00,47.0181,0.0141,0.0064,0.0171,59.6107,200.8698,74.3118,231.9445,12.5288,-20.2032,12.6224,-20.2097,12.6006,94.0107,0.0,0.0766,199.0199,199.0514,12.6381,-33.3659,0.1093,13.1627,5.9811,94.0237,26.0107,0.1223,12.8544,5.9833,-59.6092,0,34.0115,74.2858,-12.5821,-20.3633,14.5141,0.0,-20.3757,94.0582,14.5164,0.0,0.002,-12.5981,-33.3759,0.016,13.0126,5.9968,94.0307,25.9885,0.0115,12.9882,5.9954,35.9547,35.9364,NG
193,263,2022-05-18 08:26:00,2022-05-18 00:00:00,47.0089,0.0153,0.0041,0.0153,59.6251,200.8434,74.3219,231.914,12.5285,-20.2495,12.6016,-20.2923,12.6003,94.0225,0.0,0.0854,199.0166,199.0704,12.6257,-33.3398,0.0972,13.0903,5.9905,94.0208,26.0307,0.0955,12.9832,5.9728,-59.625,0,33.976,74.2938,-12.6328,-20.4019,14.5,0.0,-20.4421,94.0129,14.5008,0.0,0.0142,-12.6049,-33.3886,0.0279,12.9867,5.9915,94.0304,25.95,0.0104,13.0034,5.9915,35.9394,35.9383,NG
194,263,2022-05-18 08:31:00,2022-05-18 00:00:00,47.008,0.0117,0.005,0.0147,59.5863,200.7901,74.3146,231.8524,12.6622,-20.2956,12.6164,-20.3211,12.5833,94.0196,0.0,0.0857,199.0652,199.1539,12.6255,-33.4183,0.0367,13.1226,5.9924,94.0093,26.0153,0.047,12.9181,5.9928,-59.5932,0,33.9682,74.2902,-12.5847,-20.4684,14.5024,0.0,-20.3998,94.029,14.5041,0.0,0.006,-12.5978,-33.448,0.0131,12.9796,5.9923,94.0198,25.9957,0.0039,12.9475,5.9914,35.9318,35.9422,NG
195,263,2022-05-18 09:00:00,2022-05-18 00:00:00,47.0146,0.0023,0.0079,0.0027,59.5935,200.9326,74.3408,232.017,12.4924,-20.1983,12.6065,-20.1087,12.5217,93.985,0.0,0.1086,199.0184,199.0347,12.6189,-33.3749,0.1265,13.1766,5.9964,94.0109,26.0119,0.1524,12.7457,5.9971,-59.6172,0,34.0158,74.2968,-12.6143,-20.383,14.5074,0.0,-20.3694,94.0024,14.5077,0.0,0.0017,-12.6078,-33.1302,0.0065,12.7471,5.7475,94.0104,25.7551,0.0014,12.9944,5.9966,35.956,35.9356,NG
196,263,2022-05-18 09:06:00,2022-05-18 00:00:00,47.0107,0.0182,0.0069,0.0182,59.5978,200.7736,74.3088,231.8334,12.5626,-20.2275,12.6139,-20.2906,12.5941,93.9941,0.0,0.0382,199.0918,199.1427,12.6476,-33.3481,0.085,13.1206,5.9969,94.0164,26.0016,0.1074,12.9441,5.9922,-59.614,0,33.9351,74.2872,-12.5822,-20.4283,14.5037,0.0,-20.4185,94.0112,14.5064,0.0,0.0263,-12.5706,-33.4194,0.0116,12.9911,5.9945,94.0229,25.9966,0.0002,12.9957,5.9927,35.9837,35.958,NG
197,263,2022-05-18 13:03:00,2022-05-18 00:00:00,47.0214,0.0029,0.006,0.0049,59.612,200.8468,74.3407,231.918,12.5471,-20.238,12.6513,-20.262,12.6057,93.9636,0.0,0.0831,198.9971,199.0512,12.6254,-33.3283,0.0784,13.0903,5.9946,94.02,26.0091,0.1347,12.9428,5.9947,-59.6157,0,33.9757,74.3239,-12.6196,-20.4257,14.5044,0.0,-20.407,94.0174,14.5043,0.0,0.0126,-12.6085,-33.3917,0.0111,12.966,5.9925,94.0162,25.9867,0.0123,13.002,5.9908,35.9346,35.9316,NG
198,263,2022-05-18 13:10:00,2022-05-18 00:00:00,47.0132,0.0031,0.0072,0.0036,59.5633,200.7997,74.3228,231.8636,12.6225,-20.2497,12.6488,-20.2744,12.5928,94.0409,0.0,0.0796,199.0424,199.1132,12.6136,-33.3803,0.0089,13.1306,5.996,94.0121,26.0296,0.0376,12.9237,5.978,-59.5841,0,33.9667,74.3021,-12.6099,-20.4259,14.507,0.0,-20.4077,93.9787,14.4879,0.0,0.0152,-12.5921,-33.4228,0.0179,12.9968,5.996,94.0203,26.0153,0.0237,13.0002,5.9772,35.9264,35.9242,NG
199,263,2022-05-18 13:41:00,2022-05-18 00:00:00,47.0158,0.0037,0.0132,0.0049,59.588,200.8823,74.3065,231.959,12.4981,-20.1971,12.6476,-20.134,12.6042,94.02,0.0,0.0799,199.0479,199.0828,12.6251,-33.0705,0.127,12.8735,5.6954,94.0111,25.7148,0.1181,12.7783,5.9949,-59.6092,0,34.0095,74.3079,-12.5758,-20.3818,14.506,0.0,-20.3629,94.0628,14.5072,0.0,0.0019,-12.5926,-33.3783,0.0168,12.9965,5.9969,94.022,25.9802,0.024,12.9647,5.9948,35.9579,35.925,NG
200,263,2022-05-18 13:45:00,2022-05-18 00:00:00,47.0188,0.0065,0.0026,0.0065,59.5759,200.7772,74.3226,231.8375,12.5657,-20.2827,12.6558,-20.29,12.608,94.0117,0.0,0.0044,199.0725,199.1222,12.6506,-33.3454,0.0849,13.0627,5.9953,94.0059,26.0013,0.0791,12.9458,5.9953,-59.6106,0,33.9218,74.3074,-12.5778,-20.4677,14.5055,0.0,-20.4444,93.9988,14.5056,0.0,0.0334,-12.5725,-33.4414,0.0053,12.9737,5.9964,94.0236,25.9967,0.0194,12.9997,5.9934,35.9856,35.9525,NG
201,263,2022-05-18 14:41:00,2022-05-18 00:00:00,47.0128,0.0042,0.011,0.0042,59.5769,200.7729,74.2722,231.8326,12.5531,-20.1806,12.6414,-20.2768,12.6166,94.0324,0.0,0.0075,199.0221,199.0521,12.6486,-33.3358,0.0955,13.1551,5.9962,94.0242,26.0121,0.0873,12.9532,5.996,-59.6146,0,33.9181,74.2638,-12.5696,-20.4517,14.5025,0.0,-20.4359,94.0591,14.5045,0.0,0.0154,-12.575,-33.4405,0.0054,12.9888,5.9911,94.0246,25.9947,0.029,12.9901,5.994,35.9598,35.9359,NG
202,263,2022-05-18 14:47:00,2022-05-18 00:00:00,47.0143,0.0065,0.003,0.008,59.5829,200.8984,74.2789,231.9775,12.5168,-20.2088,12.6508,-20.1722,12.6055,93.9881,0.0,0.0721,198.9929,199.0136,12.6272,-33.3879,0.1104,13.1791,5.9917,94.0206,26.0157,0.143,12.8,5.9928,-59.6043,0,34.0108,74.2717,-12.6051,-20.4103,14.5031,0.0,-20.3992,93.9988,14.5042,0.0,0.0002,-12.5924,-33.3988,0.0127,12.9885,5.9919,94.0227,26.0034,0.0112,13.0037,5.993,35.9393,35.9148,NG
203,263,2022-05-18 20:47:00,2022-05-18 00:00:00,47.016,0.0069,0.0026,0.0075,59.5735,200.839,74.3175,231.9089,12.6102,-20.2401,12.6919,-20.2369,12.6383,94.0206,0.0,0.0471,199.03,199.0921,12.629,-33.366,0.0188,13.1259,5.9948,94.0192,26.0118,0.0174,12.8826,5.9941,-59.5982,0,33.927,74.278,-12.6421,-20.4502,14.5129,0.0,-20.383,94.0102,14.5148,0.0,0.049,-12.6255,-33.4264,0.0166,12.9762,5.9945,94.0115,25.9909,0.0153,12.9475,5.9938,35.9247,35.9364,NG
204,263,2022-05-18 21:21:00,2022-05-18 00:00:00,47.016,0.0092,0.0097,0.0092,59.6232,200.8498,74.3273,231.9214,12.5053,-20.2262,12.6829,-20.2162,12.6423,94.0105,0.0,0.1126,199.0041,199.07,12.6379,-33.2985,0.1326,13.0723,5.9941,94.0172,25.9938,0.1393,12.9115,5.9948,-59.634,0,33.9544,74.2933,-12.6405,-20.4383,14.5131,0.0,-20.4443,94.0165,14.5118,0.0,0.0147,-12.626,-33.3861,0.0145,12.9478,5.9938,94.022,25.9613,0.009,13.0195,5.9914,35.9349,35.9342,NG
205,263,2022-05-18 21:30:00,2022-05-18 00:00:00,47.0176,0.0044,0.0058,0.0063,59.5877,200.787,74.3222,231.8489,12.568,-20.2163,12.6893,-20.2405,12.6411,93.9739,0.0,0.0328,199.061,199.1037,12.6584,-33.3258,0.0905,13.1094,5.9944,94.0299,26.0069,0.1464,12.9217,5.9948,-59.6231,0,33.8873,74.276,-12.6065,-20.4707,14.5138,0.0,-20.4278,94.0317,14.5143,0.0,0.0007,-12.5892,-33.4349,0.0173,12.9642,5.9951,94.0233,25.995,0.0257,12.9879,5.9932,35.9801,35.9574,NG
206,263,2022-05-18 22:12:00,2022-05-18 00:00:00,47.018,0.0029,0.0062,0.0061,59.5971,200.8872,74.3255,231.9645,12.4879,-20.1836,12.6719,-20.1629,12.6364,94.0095,0.0,0.1044,199.0073,199.0376,12.6299,-33.355,0.142,13.1714,5.993,94.0339,25.9977,0.1664,12.8056,5.9954,-59.6145,0,33.9821,74.2779,-12.5998,-20.3629,14.5147,0.0,-20.3763,94.0358,14.5133,0.0,0.0032,-12.6183,-33.3798,0.0185,13.0168,5.9936,94.0138,25.9977,0.0035,12.9943,5.9936,35.9489,35.9288,NG
207,263,2022-05-19 15:31:00,2022-05-19 00:00:00,47.0184,0.0041,0.003,0.0043,59.5788,200.9438,74.2983,232.0299,12.4759,-20.183,12.6161,-20.1736,12.5952,94.0312,0.0,0.0873,198.9702,198.9674,12.6124,-33.3556,0.1365,13.1726,6.0025,94.02,25.9994,0.1253,12.8175,5.9987,-59.6019,0,33.9964,74.2637,-12.6115,-20.4277,14.515,0.0,-20.3231,93.9991,14.5191,0.0,0.0091,-12.5971,-33.37,0.0145,12.9424,5.9998,94.0146,25.9862,0.0011,12.9393,6.0029,35.9356,35.9182,NG
208,263,2022-05-19 15:42:00,2022-05-19 00:00:00,47.0162,0.0033,0.0086,0.0071,59.5645,200.7905,74.2496,231.8529,12.553,-20.2876,12.6187,-20.2691,12.5985,93.9927,0.0,0.0152,199.0171,199.0439,12.6246,-33.3362,0.0716,13.0485,6.0005,94.0203,26.0091,0.0992,12.9421,6.0006,-59.6008,0,33.8874,74.2237,-12.5685,-20.4683,14.5146,0.0,-20.4013,94.035,14.5122,0.0,0.0148,-12.5759,-33.4319,0.0073,12.9636,6.0016,94.0205,25.9946,0.0071,12.9641,5.9999,35.9506,35.9217,NG
209,263,2022-05-19 15:47:00,2022-05-19 00:00:00,47.0169,0.0038,0.0075,0.0069,59.6213,200.8437,74.2694,231.9143,12.5141,-20.275,12.619,-20.2275,12.5919,93.9711,0.0,0.1216,198.9742,199.0283,12.6112,-33.3329,0.0971,13.0579,6.0016,94.0183,26.0058,0.1444,12.9004,6.0026,-59.6072,0,33.9424,74.2248,-12.6152,-20.4523,14.5167,0.0,-20.3869,94.0264,14.5159,0.0,0.0212,-12.6104,-33.4131,0.0047,12.9609,6.0029,94.0091,25.9927,0.0221,12.9665,6.0017,35.9079,35.9111,NG
210,263,2022-05-19 16:14:00,2022-05-19 00:00:00,47.0135,0.0056,0.005,0.0091,59.5675,200.7747,74.2315,231.8347,12.4614,-20.2648,12.4455,-20.2922,12.586,94.1689,0.0,0.0216,198.9775,199.0454,12.6048,-33.3838,0.1434,13.119,6.0014,94.017,26.0113,0.0085,12.9197,6.0018,-59.5898,0,33.9373,74.2146,-12.6013,-20.4779,14.5101,0.0,-20.3888,94.0387,14.5123,0.0,0.0308,-12.6013,-33.4343,0.0,12.9564,6.0002,94.0142,25.9888,0.0245,12.9433,6.0005,35.8916,35.9006,NG
211,263,2022-05-19 20:43:00,2022-05-19 00:00:00,47.0161,0.003,0.002,0.0048,59.5697,200.8089,74.2928,231.8741,12.6277,-20.2564,12.6278,-20.295,12.6041,94.0363,0.0,0.0761,199.0285,199.1103,12.6333,-33.3838,0.0057,13.1274,6.0015,94.0171,26.0239,0.0135,12.9351,6.0024,-59.5784,0,33.9233,74.2716,-12.6069,-20.4279,14.5623,0.0,-20.4205,94.0243,14.5536,0.0,0.0407,-12.6046,-33.421,0.0022,12.9931,6.003,94.0258,25.9916,0.0008,12.9912,6.0028,35.9209,35.923,NG
